57071 123700
8118 14763 86328
8118 39617 15204
8118 52737 91885
8118 8451 57139
8118 34999 94568
8118 9672 12508
8118 42666 68874
11701 8118 50750
8118 50794 131005
20738 8118 61760
14533 8118 99546
8118 43412 96192
8118 4098 91911
8118 31843 120909
12888 8118 172241
6341 8118 173758
25322 8118 182099
28119 8118 79281
20497 8118 14290
8118 14790 192169
8118 47086 184225
8118 48682 134302
26364 8118 186485
42204 8118 77991
39926 8118 179668
45522 8118 7692
43208 8118 145140
8118 32968 152587
8118 1872 167029
8118 12955 91878
38914 8118 32723
11678 8118 63308
8118 21251 16543
8118 51483 69798
56666 8118 121669
32755 8118 168763
45516 8118 41878
8118 41963 161054
8118 53225 187038
38097 8118 168689
32856 8118 36222
15545 8118 106141
48677 8118 161587
31946 8118 87703
8118 4673 166191
56535 8118 166500
8118 18963 107198
8118 36822 50848
8118 13726 17886
9210 8118 62160
8118 31727 97046
8118 41849 196730
8118 44570 74630
15105 8118 29329
8118 17684 188014
8118 54415 162438
5283 8118 182688
8118 24595 5206
8118 7177 74159
24864 8118 198246
8118 52107 182624
26437 8118 65141
37823 8118 56496
8063 8118 139308
53924 8118 176519
8118 41124 80435
6894 8118 106108
52747 8118 124664
8118 45883 32704
14737 8118 5828
8118 36799 31431
8118 31055 114187
8118 30531 193507
8118 13910 43082
22123 8118 17909
8118 13712 172567
26887 8118 60919
1106 8118 7002
8118 52880 142229
8118 8078 57619
8118 22245 136229
8118 49846 18601
8118 29422 76523
8118 35623 1376
8118 9108 37102
8118 36637 125114
8118 8824 74746
8118 14804 9282
49622 8118 12205
23747 8118 24980
8118 39499 122303
8118 14480 19930
8118 33120 120897
8118 7431 196582
8118 21831 84382
31252 8118 47816
8118 3974 170452
36023 8118 66276
8118 17211 4735
44202 8118 118904
32266 8118 128421
8118 36073 41178
29313 8118 152889
32081 8118 175175
3735 8118 122982
8118 38747 67733
38493 8118 49669
16391 8118 52696
17381 8118 44513
8118 20277 3248
14594 8118 58581
52835 8118 49501
40469 8118 170582
18611 8118 31160
8118 12547 138254
23009 8118 79872
8118 33522 21226
18913 8118 114545
4655 8118 118349
8118 35258 9227
8118 40421 111363
8118 15208 85901
8118 7618 60217
8118 39560 83558
8118 3302 185250
28499 8118 105859
45416 8118 127921
30821 8118 67720
26434 8118 146624
45632 8118 90066
8118 10931 190938
49601 8118 192530
8118 14492 68317
12076 8118 44480
43606 8118 2663
8118 39776 42404
50076 8118 28176
8118 5239 177232
32736 8118 157665
8118 51074 88691
33643 8118 131014
8118 1364 154362
8118 7998 38748
52508 8118 194222
32332 8118 106950
8118 1805 59505
7306 8118 161394
8118 33483 153264
7966 8118 170555
8118 19812 26174
8118 22614 18800
33044 8118 164203
19592 8118 112330
8118 13290 159809
28769 8118 140331
5510 8118 168441
7957 8118 135416
30047 8118 155566
30536 8118 99940
8118 3007 18411
6416 8118 54592
8118 55107 105235
8118 30494 152826
8118 5349 107832
8118 10334 41072
8118 5837 149458
15996 8118 77682
8118 33630 112827
8118 14882 139043
8118 9625 76819
34875 8118 104885
8118 38156 157828
6552 8118 129897
41871 8118 116946
8118 50367 119202
13903 8118 10518
8118 28697 9645
32052 8118 187983
46262 8118 83852
8118 50735 42435
8118 42494 148119
8118 7934 85501
8118 8611 95559
26184 8118 126978
52542 8118 141332
8118 48307 33019
8118 56277 130444
36796 8118 31490
8118 12975 41603
54020 8118 148572
51971 8118 94301
8118 49944 154087
8118 55477 114269
46885 8118 191985
8118 42902 152267
29289 8118 173651
8118 29938 11647
22602 8118 191601
8118 6150 115770
8118 43981 130059
8118 28864 129180
51922 8118 166112
51443 8118 105016
23351 8118 72216
8118 11729 111024
18625 8118 167716
3133 8118 93616
51419 8118 9314
53666 8118 183081
8118 52579 164759
8118 2173 7368
26246 8118 154063
8118 21870 194096
8118 11983 75438
8118 9312 182431
8118 9253 126796
8118 17409 134535
14148 8118 28535
8118 22224 191372
55465 8118 156573
8118 48799 141880
56397 8118 142258
8118 35759 115365
46203 8118 167001
8118 23598 29051
8118 37006 15139
8118 22405 80304
33946 8118 57245
14236 8118 1344
8118 47300 83814
44982 8118 173906
8118 24413 30508
8118 34690 42343
8118 120 3219
8118 4584 55191
44054 8118 153107
8118 7471 164984
17572 8118 16748
8118 45747 170781
53163 8118 64672
8118 49317 121146
23858 8118 173147
8742 8118 193550
14920 8118 8421
20641 8118 92207
48318 8118 72595
53269 8118 32288
53621 8118 128413
5051 8118 83446
8118 12258 196445
8118 6307 109848
32921 8118 159602
1427 8118 83406
6412 8118 99659
8118 51329 13627
11584 8118 162868
8118 53408 170384
41101 8118 115355
8118 53737 24178
8118 225 124937
41842 8118 52257
8118 18761 183297
15681 8118 141213
8118 30337 108749
8118 13939 6310
43831 8118 190680
8118 37287 34042
49999 8118 182278
8118 40438 183693
8118 41188 168469
52348 8118 153284
23222 8118 75617
8118 20366 171430
43906 8118 169437
15680 8118 95479
39168 8118 72790
8118 31481 174545
8118 55431 138363
35749 8118 81220
43411 8118 157522
8118 31938 19742
8118 47141 132441
8118 50312 131192
46200 8118 67249
38882 8118 110552
11016 8118 9292
8118 24641 181529
40810 8118 19692
8118 12805 104177
48243 8118 62517
8118 46921 161041
8118 50810 184075
8118 34891 90214
8118 40805 58683
54072 8118 37427
8118 29675 135210
11750 8118 18187
53956 8118 85212
22795 8118 89146
8118 51355 133246
8118 19518 173660
3650 8118 13582
8118 6695 88971
8118 19371 159309
8118 28169 9267
34303 8118 49171
42437 8118 52007
8118 48706 185477
162 8118 35145
34426 8118 47912
45944 8118 53450
40877 8118 89471
42575 8118 131
34980 8118 149217
8118 7300 192190
44742 8118 76243
8118 1859 145293
8118 4245 154450
8118 43590 79109
8118 8405 14551
8118 47774 178994
49082 8118 108057
8118 14652 52820
8118 20316 156589
8118 52247 26850
41727 8118 16222
8118 9674 192899
8118 9318 96177
2884 8118 31169
8118 20745 130097
8118 8020 57132
12836 8118 129830
8118 24191 28871
19409 8118 177078
8118 43081 21927
18394 8118 180352
8118 11500 151500
8118 35046 11795
54995 8118 78207
8118 32051 165912
8118 35981 46803
16704 8118 156056
8118 19563 47690
11446 8118 135773
8118 47899 132305
8118 28200 176365
29412 8118 24571
28666 8118 18983
13323 8118 141275
3838 8118 76003
2367 8118 80117
8118 25699 146373
8118 37632 115653
8118 12544 189515
37675 8118 88999
8118 55204 34547
22315 8118 89992
9609 8118 158446
6318 8118 140676
16022 8118 165287
56141 8118 175479
41879 8118 47127
8118 49073 34107
8118 48886 66816
27831 8118 88239
2687 8118 194599
8118 27277 171507
23453 8118 183165
4669 8118 166688
42594 8118 178693
8118 47982 63018
47605 8118 46791
8118 33103 126170
8118 42640 144993
45290 8118 198919
8118 16893 90339
20877 8118 147283
43437 8118 172268
47669 8118 19311
19839 8118 189528
12214 8118 115340
39648 8118 144455
8118 7582 43084
29896 8118 142100
8118 25192 181660
26028 8118 159368
8118 26061 3270
1900 8118 38394
8118 44662 143966
8118 51659 17536
1660 8118 75879
8118 18763 184407
8118 51866 22850
9867 8118 14614
29261 8118 40639
50090 8118 27909
8118 8782 20768
8118 9439 51664
837 8118 142082
8118 21459 184758
17713 8118 63969
55342 8118 73385
12318 8118 122276
8118 53375 12815
50501 8118 23028
8118 31184 156676
15855 8118 129602
8849 8118 121700
45419 8118 89138
8118 55783 57777
18351 8118 89
8118 23168 186724
52058 8118 162145
38286 8118 12918
8118 12414 97833
12372 8118 123948
50291 8118 52506
8118 6078 16396
8118 24900 191707
16655 8118 172576
6029 8118 18878
2881 8118 74578
11362 8118 11808
3162 8118 48006
11647 8118 152272
8118 36681 83955
21231 8118 111751
8118 679 189989
8118 4395 170160
8118 50262 107046
8118 36468 132253
22861 8118 57817
8118 9592 61168
47266 8118 50603
8118 43531 46551
24308 8118 58391
8118 29374 156279
36355 8118 37669
5959 8118 129537
19662 8118 191282
8118 40952 14633
15509 8118 109062
6588 8118 73180
2219 8118 190249
8118 45912 128548
25071 8118 86086
8118 17655 135553
54740 8118 74998
8118 53446 177887
21663 8118 132188
8118 38763 26623
8118 13794 59833
19308 8118 48834
8118 53596 164954
8118 13442 83961
8118 29602 63553
8118 55969 69076
8118 9136 127254
8118 23417 98765
8118 39066 66641
53390 8118 96940
50399 8118 136767
22660 8118 60583
40789 8118 143929
4950 8118 26909
1249 8118 51510
8118 21851 8713
42085 8118 156961
8118 942 41684
8118 16449 138461
10123 8118 97100
30923 8118 71583
8118 3666 106419
41792 8118 43054
24073 8118 40994
8118 15569 191947
8118 8416 31209
33396 8118 60247
1586 8118 19097
8118 16280 122417
19162 8118 111060
8118 20825 43385
17964 8118 103144
8118 55912 127430
21156 8118 134562
45144 8118 44142
8118 26558 9870
8118 28658 161898
28922 8118 177160
39879 8118 155350
8118 44886 104745
577 8118 134757
8118 34315 117323
8118 27972 164817
28249 8118 66745
8118 37969 87320
7780 8118 15571
8118 15454 131147
8118 37883 35848
13201 8118 42063
44461 8118 61863
50407 8118 134211
6032 8118 51617
8118 54622 45846
8118 32039 17056
8118 29934 196532
35901 8118 163265
34986 8118 183167
8118 7363 175051
8118 11042 48974
8118 25502 11432
8118 21519 53562
19939 8118 22342
27793 8118 124304
51534 8118 108590
8118 13595 140882
8118 31758 147190
8118 53432 9287
9598 8118 1518
15774 8118 21066
8118 28558 154562
23973 8118 186293
19483 8118 17283
28919 8118 86315
8118 229 143734
8118 6738 13252
8118 26386 65578
23585 8118 57161
8118 29699 177729
6354 8118 100283
27797 8118 86500
47261 8118 60428
48448 8118 186541
38666 8118 75869
8118 56499 119622
47066 8118 103988
8118 32581 66925
55691 8118 177965
8118 48723 197986
3994 8118 193975
29270 8118 142941
9249 8118 117053
50758 8118 193701
8118 985 171803
56857 8118 88265
36905 8118 180414
8118 175 86545
8422 8118 16537
44872 8118 127240
8118 50571 160004
8118 41350 70277
8118 18136 165006
8118 20603 169550
7655 8118 120366
37989 8118 82836
8118 26932 90910
29579 8118 62332
42757 8118 127947
5481 8118 139152
8118 12270 29684
22571 8118 37675
8118 14064 195002
8118 1541 96199
10387 8118 93672
8118 28188 2570
37534 8118 117761
11307 8118 91503
8118 48205 22394
18600 8118 9392
18769 8118 66367
8118 51831 60933
49094 8118 40710
8118 55819 17131
34398 8118 15658
8118 35038 114947
21756 8118 153136
8118 9465 155526
8118 23188 149040
14751 8118 139329
10598 8118 105789
13282 8118 83217
56518 8118 10527
48332 8118 8078
8118 29971 190626
7014 8118 102593
8118 7421 161943
8118 36384 59083
8118 40858 164755
8118 26552 33693
8118 6689 18569
7907 8118 186945
8118 46351 166529
8118 25356 160297
32112 8118 152463
27788 8118 174683
8118 29878 85215
8118 10864 36132
8118 53095 126367
8118 2190 34360
8118 35584 22176
8118 35832 107247
17374 8118 8065
8118 1273 62526
8118 54084 152267
8118 20086 112013
49594 8118 69534
8118 29151 148287
39462 8118 19218
4343 8118 16407
8118 56869 135868
8118 56804 38555
51176 8118 19641
8118 48619 180970
8118 1394 141456
8118 30416 7433
8118 13155 25054
8118 48449 98386
8118 16115 159700
51624 8118 50879
39078 8118 19507
52896 8118 126563
8118 43449 19353
22780 8118 69721
32611 8118 115035
8118 35425 30894
46992 8118 50518
8118 26169 143293
8118 18359 156924
31477 8118 116941
55384 8118 108349
8118 8807 53811
82 8118 53920
8118 39912 84085
4450 8118 139177
8118 53594 117997
8118 15222 197321
8118 16236 9882
8118 22428 192559
38887 8118 125747
8118 5402 101263
8118 34117 1618
17559 8118 26834
55542 8118 57497
8118 41507 19355
8118 35521 98129
18855 8118 192662
5019 8118 30570
15643 8118 165185
8118 21532 179515
5079 8118 193927
8118 50876 26561
8118 32688 154109
8118 44010 8684
8118 18819 194484
8118 51234 72759
47787 8118 63835
8118 14390 61732
8118 41003 178157
8118 11655 148774
27083 8118 156150
11417 8118 56697
8118 54996 100411
26277 8118 112696
8118 8032 88312
48893 8118 38455
55810 8118 105473
8118 19885 95333
8118 29366 155480
8118 4463 156457
8118 56084 131583
8118 18097 141658
8118 11576 27979
8118 3127 97722
37253 8118 2135
4778 8118 68215
54359 8118 33633
43012 8118 11262
44546 8118 115774
8118 5394 88149
8118 29463 82159
8118 37420 59170
21098 8118 133571
8118 45540 80567
8118 52362 194308
1737 8118 42346
55177 8118 133015
18435 8118 34553
54112 8118 90673
13987 8118 62431
31741 8118 136030
37896 8118 65048
45157 8118 104662
8118 33481 94294
8118 46121 362
8118 51742 171651
8118 30184 31735
8118 4125 49226
14876 8118 86476
8118 56138 11063
8118 45941 85980
8118 21953 70920
53482 8118 181047
33698 8118 73723
29394 8118 112331
50215 8118 20227
8118 9685 174239
8118 51513 91776
43353 8118 53012
12621 8118 30624
8118 50207 173060
8118 47614 186605
8118 36086 166270
8118 21027 177607
8118 5082 96421
19200 8118 135376
8118 33382 114647
8118 36079 152460
8118 44091 21986
37956 8118 129974
8118 42065 82929
8118 35761 99823
10646 8118 183262
31156 8118 133604
49439 8118 197792
39842 8118 191750
8118 42819 10072
24922 8118 158275
8118 52867 12109
8118 5092 38472
8118 28167 29777
8118 37611 6619
35041 8118 32663
48035 8118 86707
8118 16931 75584
39947 8118 179860
43625 8118 21970
51782 8118 16373
23037 8118 152337
8118 17273 44929
55219 8118 23164
40965 8118 16414
55428 8118 13935
8118 8861 12395
25078 8118 99403
8118 15745 81937
8118 53434 131814
8118 11404 40118
20110 8118 53469
8118 43780 160616
22958 8118 175800
8118 54262 91914
8118 51286 77424
19488 8118 73625
30722 8118 157539
45210 8118 149191
44200 8118 124436
3322 8118 63832
9323 8118 143672
35984 8118 68324
8118 15910 176472
26863 8118 166491
8118 35543 20651
22234 8118 123940
46071 8118 186664
2201 8118 192321
8118 50744 130164
46355 8118 134529
8118 54228 136715
8118 51571 126097
8118 32583 108824
30079 8118 161806
8118 21582 190250
37807 8118 173425
8118 2915 23898
8118 28033 20253
23216 8118 51809
8118 11083 35614
52570 8118 139987
8118 1684 88568
8118 43109 179315
8118 52299 123740
43070 8118 35046
128 8118 194814
44672 8118 83982
32915 8118 54269
31953 8118 159501
11876 8118 178216
8118 54030 108116
54303 8118 33403
39935 8118 35348
8118 19505 86990
11177 8118 114790
36741 8118 139097
30448 8118 112849
8118 21779 184690
8118 29308 114367
36695 8118 88824
8118 40991 175658
8118 8191 46117
8118 10025 38753
8118 39865 179325
8118 53745 154183
8118 37932 63510
45106 8118 197708
48310 8118 39865
8118 48899 145032
47527 8118 92768
8118 39628 125706
1514 8118 151179
8118 50043 99224
8869 8118 63361
44501 8118 170007
8118 27621 122393
30652 8118 95963
8118 31670 159265
36933 8118 59309
8118 3370 151336
8118 27566 52028
12390 8118 122019
8118 9038 132765
3656 8118 154890
8118 45432 174424
8118 33813 122710
8118 43237 23589
8118 17431 179127
8118 28728 163444
8118 32262 11668
8118 14614 85091
8118 9509 132369
8118 51228 166431
8118 34269 54309
8118 15945 81118
8118 19391 39351
6001 8118 196062
8118 55179 146972
14093 8118 8144
8118 27453 170750
8118 25332 100458
8118 29376 83724
16464 8118 80747
12639 8118 167744
55162 8118 132104
8118 10500 36040
50602 8118 35756
8118 52961 39052
1596 8118 123471
8118 798 112121
8118 35054 80538
15111 8118 115409
8118 24420 126308
784 8118 164285
8118 14552 78365
8118 52897 168125
29404 8118 21858
8118 33783 115697
8118 42754 25964
8118 15311 64624
18311 8118 48678
54469 8118 25910
7108 8118 112173
8118 8970 76119
4060 8118 144232
24368 8118 158972
8118 7669 547
8118 11479 132828
8118 34599 159076
10942 8118 177366
8118 48752 11952
8118 2489 146921
55444 8118 107570
54930 8118 149503
8118 2014 198670
8118 53193 15258
8118 13623 162342
8118 55067 14020
8118 11159 107822
8118 34632 63885
8118 23623 168418
41881 8118 86973
8118 9553 88956
8118 8560 411
8118 23993 67731
8118 17094 61440
8118 899 22946
2765 8118 17046
4496 8118 81324
22595 8118 174245
8118 12731 166496
4690 8118 63695
47681 8118 30380
8118 32494 29477
2795 8118 166422
48496 8118 164295
8118 8094 193196
8871 8118 62283
8118 43152 61418
8118 20403 93005
5081 8118 42667
8118 41113 41490
8118 44479 181730
8118 47090 72670
56590 8118 149952
32191 8118 44917
34616 8118 181980
11882 8118 69819
8118 29433 101906
8118 32947 97353
8118 17982 106565
19116 8118 125663
30306 8118 80430
16234 8118 171676
9936 8118 102311
8118 22604 139573
8118 46455 115330
11514 8118 80419
8118 17564 71708
8118 19124 156505
27261 8118 120325
47022 8118 155641
8118 730 151317
36511 8118 6875
12708 8118 23499
25729 8118 194813
8118 43724 110329
8118 42830 65027
9123 8118 194042
31928 8118 100394
46827 8118 168754
8118 34376 68429
34250 8118 58703
1997 8118 139776
8118 11942 49409
8118 25252 132700
8118 51222 165814
8118 38091 177258
8118 9392 185604
43534 8118 133407
13936 8118 46515
19597 8118 142961
22259 8118 74564
8118 49573 74614
54107 8118 186612
40494 8118 31999
54102 8118 28477
8118 26346 34543
8118 19015 162807
8118 53321 183301
8118 15181 40196
8118 18858 130189
8118 52641 151175
8118 27208 192277
8118 12233 21562
16450 8118 95785
8118 49263 28705
8118 12041 199522
11867 8118 166931
27539 8118 69759
36812 8118 33847
8118 49914 46646
20129 8118 86694
8118 55734 42396
56858 8118 95646
8118 18975 41519
8118 33478 120306
21966 8118 21357
8118 16729 182033
42168 8118 173954
8118 32916 2336
8118 35553 60812
37621 8118 67077
45744 8118 166490
8118 6652 49177
5249 8118 167574
26943 8118 21216
8118 56742 184688
19232 8118 199628
8118 28423 28430
8118 50461 81664
13956 8118 63792
10196 8118 153268
8118 4090 30610
8118 52054 72343
8118 25764 174974
8118 4276 72521
8118 478 36711
8118 3430 68551
24712 8118 69987
29633 8118 585
8118 39427 58141
8118 50393 120140
31054 8118 48720
8118 8564 138527
8118 24509 12428
34923 8118 189507
8118 22153 138240
42578 8118 32991
56954 8118 21684
10012 8118 374
18593 8118 98859
11228 8118 150816
10143 8118 179371
8118 13041 78137
8118 12738 49601
8118 44243 55100
53011 8118 143759
40812 8118 1104
8118 20020 174587
8118 47496 173827
12816 8118 52812
8118 50471 169973
8118 2090 165495
8118 38143 143136
8118 18057 159197
8118 19625 120549
23496 8118 146695
17207 8118 115742
8118 8125 55339
8118 46456 43549
8118 23924 171642
8118 38325 90707
36573 8118 141549
8118 31878 64035
8118 45051 70767
12723 8118 175994
1105 8118 90759
47935 8118 103325
24039 8118 115047
42647 8118 1284
8118 56737 149724
2300 8118 79635
8118 45746 8330
13986 8118 48989
4258 8118 186607
50543 8118 123469
26603 8118 35029
29236 8118 92288
8118 23490 95261
32078 8118 31096
652 8118 102735
8118 40285 179048
8118 7629 76119
8118 17581 28409
24802 8118 127392
36817 8118 51428
26259 8118 122833
53161 8118 151339
8118 12521 174448
16222 8118 36795
8118 20982 82980
