171193 93248
134573 16650 57892
980 58163 138721
33260 89506 110150
87469 159678 86497
70352 89642 37900
86010 78377 128621
2977 124292 142380
27459 28077 104931
97812 82189 89937
22285 101357 107849
53467 167514 61652
58661 103719 188323
28959 6329 175160
87668 91183 84369
109496 64976 5024
12584 16107 180428
84837 109921 91799
157774 51644 74267
90933 125533 61144
54444 8950 151404
78139 148148 122658
142410 148108 73659
71446 67408 9128
58027 61173 51357
85697 100248 139076
114276 39950 93300
131597 141028 165031
46987 155154 54317
152253 159901 30057
3948 53027 82724
149783 82983 63367
72420 150786 60012
151433 117319 30287
23422 163532 72570
49690 134613 29083
19022 128626 82170
88078 103199 172140
75040 86488 24492
87648 23492 16942
608 101877 106184
58948 127442 144741
32372 518 58602
101010 80664 91920
153717 99824 105262
5106 27282 96018
105211 45140 113365
153277 91525 183851
62116 92090 32844
112851 110095 157145
30822 129035 77122
54164 3723 194246
40186 113541 145376
31748 167688 32487
144289 134937 49151
94415 39467 170676
5149 73757 153728
84633 119143 14071
87295 141661 4267
3789 147409 137384
119938 142995 158441
39186 116204 168425
38854 80032 141299
99725 43072 49710
7735 59247 2335
49647 85940 75069
41437 83768 94780
73343 102669 39515
12076 105059 20597
36302 149575 168232
157421 162968 198571
1507 39209 85082
117641 139107 110576
145809 83309 143275
87599 86042 179001
79609 13779 86917
87744 82458 86264
36293 133712 22784
76222 26660 133064
66739 79728 179863
2797 15108 85529
152580 166494 195157
154406 61812 197503
147938 21941 20875
27496 155354 12124
71522 161225 45233
163352 82544 93869
162129 125340 62813
131520 100656 183345
30244 148419 118268
39413 80456 8002
135907 62190 84353
112319 136069 47777
54898 19049 155252
98543 34972 53453
60340 157212 181216
36090 20424 88389
13367 122067 16168
113178 87377 105413
101091 19421 61995
80395 13742 121574
127745 40990 121102
76808 60548 76535
169423 168648 74872
15685 170647 76909
38897 167893 194707
89949 151812 109225
88422 8068 80573
147555 1011 149408
62274 51389 105013
102768 28864 111330
129163 71578 21197
26446 58962 95589
54585 63709 116506
120277 122992 94710
71796 142080 162815
29625 168363 92502
23800 120264 68717
86409 41718 63904
4907 57448 122438
102489 110428 101193
77468 164922 199457
99402 49496 152095
92836 31497 91263
8326 15126 131966
16476 116675 61930
36037 9860 27830
144320 120312 180626
155177 27704 124742
10627 30303 942
76261 124739 162167
83550 116698 95575
8074 9901 15735
101223 124822 28785
131212 163492 5202
61052 103705 34439
73105 51867 99347
140609 23016 124125
7343 81036 140164
168063 11390 179404
30699 127361 31122
61994 69508 97927
24593 66290 183651
39271 49777 54244
81619 131256 164707
158158 22574 128361
101523 29527 60702
107068 114821 117141
127106 65633 57369
131397 165159 81742
70019 38234 22011
68142 136298 30575
31774 161003 150670
16834 136288 90887
2439 130761 125356
9201 156208 82401
100324 155856 161536
95769 65276 10488
75578 82431 181824
138791 129310 153628
25032 102216 75186
152702 63255 7634
168979 135907 5197
114576 150524 54290
54271 141458 81315
18254 87158 121479
8802 42872 10549
76904 38898 32335
36838 65785 172219
81692 35700 158670
79946 104235 42748
54168 67216 65104
164011 120789 135707
144603 90961 169437
157356 121385 11397
114114 166847 14825
34850 5142 44358
95053 27775 148931
39310 7989 9641
130307 55920 41820
109960 144002 155021
119924 26426 184503
26228 70027 126611
52997 39458 114924
121958 122518 184666
135564 32566 173547
39587 97380 175247
105195 161511 27866
4986 38447 166901
140141 162797 88614
69161 155735 16104
104178 85498 12667
8848 98856 131774
125673 71102 93848
134213 7160 32844
113377 164478 68070
17465 125305 117681
151054 117313 165535
72055 75347 195292
97784 135154 171241
76971 36364 141013
71503 107847 104255
25286 159791 36692
62594 1619 128534
137938 40860 73007
48584 27156 60985
128276 60125 98552
77845 83824 130870
135527 5837 10293
134465 75232 199135
92121 79200 12359
9257 122662 24733
92523 50870 124389
84889 165350 61112
47038 152116 156648
104735 58919 3865
97420 67671 88199
16327 151591 98200
142757 24516 187511
137869 41154 158477
158569 21034 147138
53444 103033 103963
86494 157821 176587
64658 158176 149512
160676 74749 159375
122529 55200 196062
59362 6524 79523
112935 63893 123392
145770 169503 15319
71161 88747 43186
65187 166292 68368
136712 103580 51060
171149 27771 2408
160606 120434 177669
159316 141538 110135
100602 69419 147028
28871 70088 60682
130547 22078 43756
109913 21194 158018
27624 158189 40554
162986 162092 38816
75160 59594 27854
27149 30406 34958
63668 122031 71426
24438 1396 156766
46827 67691 45721
164096 167966 132289
21884 148404 170453
14453 98925 161882
69404 74906 184415
11960 134820 170269
158821 82581 192074
146452 171007 67850
69643 21638 95486
84404 5700 116357
143497 2144 164812
38747 66516 92252
75859 2378 44520
105522 142012 24154
148448 132716 49382
143468 71853 186451
51469 109239 41526
81780 23228 67776
154494 31979 174754
3660 82717 183917
29340 162072 33032
99176 163913 138015
99864 11044 163335
145754 118584 21724
94875 1679 36958
55778 64608 95866
15295 1515 72294
89899 69076 69305
163005 81760 181101
112088 93130 15621
19322 57532 106457
39219 88009 147905
82940 128252 96901
107218 60949 36510
56079 136328 193652
137565 123205 21501
54298 152483 17610
134064 31347 183603
22705 59528 191889
48191 97100 56753
81155 93081 105640
27450 149918 120114
24116 84465 15930
72262 161331 73617
168169 170139 102432
85447 78913 149860
40434 21560 1567
100368 66732 18854
108613 143740 29135
48953 44716 89754
59055 102957 179434
122817 8984 38470
41846 148483 65252
138710 135106 163450
144084 61366 100951
43969 9808 159567
165034 137742 69482
20090 65024 96212
120987 115539 24581
7516 95914 4991
32431 9318 167408
61533 11224 52808
52499 164979 127481
165534 25276 100420
16840 72342 170572
17012 20452 3649
34402 125508 88645
92597 7622 135303
61925 50977 151746
55013 96246 167757
166343 148868 190713
164794 973 58150
119384 29617 191773
53732 169818 108628
13846 30253 138568
59392 168846 129389
31475 114518 50677
155756 124009 186514
133273 33145 29555
78787 140941 164940
85271 137751 43486
51270 35177 96849
1251 153312 139407
34376 120636 119264
8288 163946 35494
152891 30718 44414
109930 118499 172121
96091 118556 166845
174 135510 113299
52053 53476 128125
65337 24558 60461
72605 151373 112581
158378 23127 144170
72511 127862 81065
170028 153501 167841
157107 146183 113243
69373 139394 174683
26636 126078 7926
124516 96814 195081
57640 7359 36505
26873 159913 117237
146766 167359 151727
66552 68559 125680
342 70000 94171
104548 115666 121439
115981 146987 117035
104239 94734 67239
13180 99496 46768
90853 92538 189306
163383 99369 86750
69223 27338 174447
104674 88140 166780
135647 107299 184315
38066 152877 126304
117478 41660 12683
21670 31512 18921
141770 69561 173875
144621 163391 6646
63307 76901 952
140825 122468 166589
60777 84337 86639
55721 36632 199756
73855 95292 160379
124715 102938 192434
6626 93696 137097
67338 20089 109347
121240 35143 77786
170104 113482 138094
99085 34868 114064
18549 126074 64366
152997 144679 30548
46727 86091 117320
142982 148198 118665
42539 99824 173750
120755 39802 72900
150982 43778 152341
113086 107575 72196
33728 141107 39293
110050 152025 136212
80737 34780 106127
157124 109707 192978
69414 11319 194182
81680 42140 99407
148276 7062 77470
47795 76232 140580
46732 1493 29911
139426 134951 180978
103553 94275 78053
150629 111416 172437
72929 134495 63290
139585 150788 74761
125150 25142 30469
33021 33128 132695
128490 130913 126917
89779 35176 38426
11797 160495 77327
132908 15725 129649
156713 91010 199980
77271 18086 26540
143270 658 6431
47600 99561 173762
141879 78482 186949
5653 111242 133486
18280 143502 45126
134870 163308 153366
83983 147396 120194
161262 60986 52564
133094 76976 78945
13434 60983 170313
44807 162199 167475
159541 28934 177854
134123 102206 48919
50107 71294 116811
109253 84591 66352
21630 91261 89806
109305 108722 1583
33149 32806 152347
111156 44822 7408
11209 167528 102909
93561 160517 9124
104331 50654 35149
35859 92774 90002
205 76992 161716
148234 32492 52774
113341 36053 48179
3580 130416 135213
168186 101710 75860
76633 168334 178237
32019 116571 22098
115732 69447 189799
144793 57398 67763
79810 130743 106621
169634 57959 115247
107471 148570 124453
102906 149633 146615
68966 55182 183239
51858 74554 189452
145203 67458 61485
168535 124549 26464
109367 115642 11552
129757 59716 94760
130122 50061 172699
167968 14044 145431
114642 113477 109350
92867 83711 59681
163920 150108 118718
134062 149886 91400
152810 150285 95826
17447 58522 123756
141110 167180 194805
114534 109876 136416
88479 16699 114774
85710 57611 4774
14032 42329 80919
22971 148108 91219
107766 111937 122952
134357 16187 57111
144174 157541 185115
122261 38722 40682
138905 84311 47651
25437 140579 120880
100396 25218 51345
75295 3644 169775
158184 159328 32911
122522 56893 131402
137539 46007 21810
20584 70793 155714
143856 160705 127987
23087 13695 45883
148060 147299 20792
30878 56253 10070
155781 140227 137703
148553 132130 20910
107995 98015 97815
128256 4484 99080
97778 54311 61560
15089 144374 11306
10885 30312 124968
46111 56866 88708
147995 58792 115985
9408 40956 120615
19741 62895 10866
128254 87943 184600
87526 97937 88655
10585 163531 140683
165398 54607 12148
30985 52211 157119
20701 144983 180905
119321 155547 154355
91057 34626 38061
31674 71396 43552
40393 125349 131478
80608 27681 13605
91899 5016 139119
153638 58612 95613
128987 116578 27654
98889 129187 78453
146836 53536 148182
50325 18999 199755
126961 9318 157403
97974 71761 169056
128238 17988 19730
57569 109278 139011
72530 133411 181025
154237 111690 106604
43558 73082 112710
64945 4772 3302
63848 117452 61759
127140 5714 50945
42608 104272 134137
74081 124505 128785
107462 57705 135660
162371 132075 84216
65116 118623 150454
99570 134769 41290
105663 14012 168288
104352 3752 45880
138128 73240 57700
44116 38319 152156
21087 106549 179126
65109 162082 45638
98716 135760 33322
8314 139398 176459
80186 152909 42863
7255 110092 169610
146337 99522 74010
62143 154710 64341
78912 57043 155526
143706 91667 90642
28102 7248 21814
102140 87229 115517
87904 19383 35355
139033 88000 99078
152241 47953 109800
34486 41064 18499
73636 107667 109184
26150 60685 124147
146118 29092 2454
114566 33792 120686
132741 141625 76346
79925 95947 132823
116291 164686 108954
30001 103088 23655
99296 919 165705
85171 57822 145342
36956 35107 128852
3671 74455 14492
160678 135062 132766
13365 60060 93387
86230 58024 34327
153725 153051 6245
6458 54961 116621
148493 135657 27055
135602 137002 40959
170872 32870 118483
14704 65166 152312
122350 26908 50811
88449 72194 156864
154221 163642 64032
167206 10545 180363
52966 72117 131727
90138 104441 93340
107965 83738 60830
143968 103322 181879
118414 111705 49455
130696 38266 132744
124741 144126 175546
2374 76823 89315
153518 59051 47066
129407 168306 131372
98839 137483 196783
1110 72214 103273
50970 142191 151870
100231 121596 83058
33418 4440 109555
46824 74532 102335
106471 20331 145491
53863 88760 165172
135947 11683 74564
115976 25319 189367
80209 131456 34168
16118 127142 77280
134187 47690 22070
54973 132633 46610
158870 166635 85690
145451 160938 37972
61511 131031 183010
1199 91352 53776
76899 138092 116029
147272 30999 64654
126454 105712 133375
71160 3801 95978
167602 130078 27950
126503 119452 178526
118691 33697 100268
115483 77153 188617
104823 22855 24846
90387 137216 1699
143199 96620 138205
146668 93510 114494
33003 153358 98547
49659 13967 28523
106276 56477 181220
86887 48027 180645
118447 97780 153060
84624 109016 15893
67978 141835 53504
135320 102860 32905
52886 34192 166284
34081 105929 82966
40852 132980 3520
102598 145129 21083
152667 153938 178395
152025 9816 124384
167636 68203 62420
24540 75029 6984
55577 21517 40052
147497 57830 168324
98984 49080 83890
102985 6151 160337
98993 20020 186828
24890 169923 19697
89585 47335 54750
153250 106692 2781
153655 104365 43426
164093 160705 15243
157613 95235 58492
69720 93140 198345
145702 110771 49022
169023 24392 131059
82180 168963 21664
54775 59519 111634
131895 153183 170635
95529 27420 12329
133479 143993 18816
15194 68660 27784
52829 81897 71992
58613 149339 148182
46574 57617 83639
170842 38802 65112
106716 48519 86999
3809 15527 406
157230 11635 25157
157578 103424 96404
24689 30122 27769
34416 136310 129151
41725 84141 2805
60775 166222 106359
55849 16341 122736
77556 158679 162501
168045 94941 87763
64619 139080 37773
159900 48857 140307
119500 3378 139639
72398 111555 79753
82383 144760 96973
136713 91690 72436
82014 62022 104943
124392 119382 195626
125950 22397 122129
37110 101429 96629
54750 85636 82000
163593 142716 71062
11649 92915 13693
147873 101972 148915
62363 148088 159394
116104 149376 16999
28253 24660 174995
25781 61315 113847
164968 21545 119902
77316 93941 137767
148885 54809 94331
124527 67181 153082
91168 162322 34532
35845 88965 89267
168036 44983 101610
17377 46643 111352
45089 86308 116114
118250 168976 125495
50646 92475 8120
103781 143258 9268
94987 130424 192340
14885 149779 70999
110741 61837 152134
96851 118584 2569
114736 40039 102118
101388 49348 92624
114560 17725 10116
126600 10380 131127
159819 50512 156217
62751 92401 98657
6173 51470 73862
57525 130192 138901
92138 13306 146526
70923 151502 20728
82369 62298 114740
19726 27785 27665
17475 52930 91398
156222 50393 124463
170228 22909 164802
148265 82790 40288
34284 12896 98265
99103 70769 150038
59290 19947 163831
80327 39078 111462
79090 94835 44295
8931 156174 146418
150699 23955 171175
32685 124136 16010
44347 142920 37249
141631 48065 89870
167234 73504 6309
108987 114267 43275
22582 20814 108519
152366 80665 135795
10542 42200 138167
38730 24441 186411
6286 39270 8905
49070 119030 110824
2368 166550 141144
113969 64668 162748
60651 103974 112578
116320 10921 5642
113207 132329 54200
30037 4135 53483
113358 8919 147745
42460 108497 108960
34557 65035 151359
20487 122953 126345
83469 37320 123261
143540 32945 189282
113374 22689 120616
121369 47617 87196
84192 99447 167006
156782 51614 188875
90499 153271 115243
5228 30285 105811
68107 98109 112124
10066 2505 121647
72829 157666 177991
143574 53148 6758
91923 9226 83710
115855 125579 52833
133250 112529 172445
9867 164830 52395
80194 8721 20869
25942 97825 197534
57489 22387 56178
71830 2949 169302
58061 68559 55644
58626 86263 31011
16605 111702 69322
86984 122381 185895
53920 24971 65885
17978 119399 148329
54080 105974 69598
170074 17570 40336
129115 29433 101301
68743 47601 114174
162637 21734 51139
116279 105124 56188
49018 10513 19897
94754 24352 151525
37016 157969 159906
153598 30258 151359
96451 104734 154158
153348 75371 174208
133406 133088 28590
106400 163945 125839
63370 22230 108567
63911 144009 173836
97332 164363 94847
16600 159033 77124
86598 158257 57139
92830 127270 20843
136594 100548 110800
145542 110104 75682
89956 157199 79124
53062 5149 189851
158598 16175 163197
68240 167993 98388
58176 170907 156213
124989 138506 67374
130814 83885 3330
80431 37722 116962
99702 145547 166137
136317 101439 197687
